id,path,label
19bc294f0a2d45ce952e06c38d6f8fb7,train/OLEANDER HAWK MOTH/19bc294f0a2d45ce952e06c38d6f8fb7.jpg,OLEANDER HAWK MOTH
b8728f9be4f64013afd1081a54967043,train/GIANT LEOPARD MOTH/b8728f9be4f64013afd1081a54967043.jpg,GIANT LEOPARD MOTH
86584dd0d15b41d787d3f0bb822aa713,train/ROSY MAPLE MOTH/86584dd0d15b41d787d3f0bb822aa713.jpg,ROSY MAPLE MOTH
e479019041f842ff851b540165f9936b,train/AN 88/e479019041f842ff851b540165f9936b.jpg,AN 88
b607ec18a0ac442f9d648b11ebed1304,train/GLITTERING SAPPHIRE/b607ec18a0ac442f9d648b11ebed1304.jpg,GLITTERING SAPPHIRE
c8d45c1b25594ac9ab5a81d8508323ab,train/MOURNING CLOAK/c8d45c1b25594ac9ab5a81d8508323ab.jpg,MOURNING CLOAK
0462f4d0300349d6998b4b9de37aae79,train/GREEN CELLED CATTLEHEART/0462f4d0300349d6998b4b9de37aae79.jpg,GREEN CELLED CATTLEHEART
f72e393eb493435d898a350dcba93d39,train/CRIMSON PATCH/f72e393eb493435d898a350dcba93d39.jpg,CRIMSON PATCH
53fb966132934787ace20b664926b901,train/ELBOWED PIERROT/53fb966132934787ace20b664926b901.jpg,ELBOWED PIERROT
18eb1745f1bd452294f4e40766ea6cda,train/SOOTYWING/18eb1745f1bd452294f4e40766ea6cda.jpg,SOOTYWING
a4bc05eec56244fbaf805d97e2bbe042,train/STRAITED QUEEN/a4bc05eec56244fbaf805d97e2bbe042.jpg,STRAITED QUEEN
c31066fdca97466faeba1f0ae982a585,train/CRIMSON PATCH/c31066fdca97466faeba1f0ae982a585.jpg,CRIMSON PATCH
592308aff6a744c494785ad54b8a2ebb,train/ARCIGERA FLOWER MOTH/592308aff6a744c494785ad54b8a2ebb.jpg,ARCIGERA FLOWER MOTH
06b38884697740ccb6fccfa7a6c3935b,train/EMPEROR GUM MOTH/06b38884697740ccb6fccfa7a6c3935b.jpg,EMPEROR GUM MOTH
0e3b734fa4d34e39b8a689b21508afef,train/TROPICAL LEAFWING/0e3b734fa4d34e39b8a689b21508afef.jpg,TROPICAL LEAFWING
da00da3a256d411d9b48e75900eeb135,train/SOOTYWING/da00da3a256d411d9b48e75900eeb135.jpg,SOOTYWING
0a8705a7caba44a292b974bfba71af90,train/CLEOPATRA/0a8705a7caba44a292b974bfba71af90.jpg,CLEOPATRA
9edc452848ff43d8839db56318905d6c,train/GREY HAIRSTREAK/9edc452848ff43d8839db56318905d6c.jpg,GREY HAIRSTREAK
3fcd134f87f440d9be61c812cffe7185,train/BIRD CHERRY ERMINE MOTH/3fcd134f87f440d9be61c812cffe7185.jpg,BIRD CHERRY ERMINE MOTH
847edccef04e41a29665826812564ef8,train/EASTERN PINE ELFIN/847edccef04e41a29665826812564ef8.jpg,EASTERN PINE ELFIN
f9a29a5e6d724d13b80a80527eda96bc,train/GOLD BANDED/f9a29a5e6d724d13b80a80527eda96bc.jpg,GOLD BANDED
498645322c12441b87f5d4ba1ad4c460,train/GREEN HAIRSTREAK/498645322c12441b87f5d4ba1ad4c460.jpg,GREEN HAIRSTREAK
091294982e6240b3971f8f1fb38601fc,train/CINNABAR MOTH/091294982e6240b3971f8f1fb38601fc.jpg,CINNABAR MOTH
4c0fe74d26394291965956a32fa43309,train/BECKERS WHITE/4c0fe74d26394291965956a32fa43309.jpg,BECKERS WHITE
dd2c5ee0abb542499dbc0060735bd881,train/ORANGE TIP/dd2c5ee0abb542499dbc0060735bd881.jpg,ORANGE TIP
bb7a8f72345e492dbd08c73288b4e21d,train/BECKERS WHITE/bb7a8f72345e492dbd08c73288b4e21d.jpg,BECKERS WHITE
41770d777902498b8910f7b4b80e25a4,train/JULIA/41770d777902498b8910f7b4b80e25a4.jpg,JULIA
aa4322cd7a2e4f7dba30b28440eed379,train/HUMMING BIRD HAWK MOTH/aa4322cd7a2e4f7dba30b28440eed379.jpg,HUMMING BIRD HAWK MOTH
f7e269be5e7f4e79965c8c8a586ac981,train/EASTERN DAPPLE WHITE/f7e269be5e7f4e79965c8c8a586ac981.jpg,EASTERN DAPPLE WHITE
1b151b592dfb48c5b36cd92ef8f2384a,train/OLEANDER HAWK MOTH/1b151b592dfb48c5b36cd92ef8f2384a.jpg,OLEANDER HAWK MOTH
8c12da97481b4ba2b73e0904348e829d,train/PAPER KITE/8c12da97481b4ba2b73e0904348e829d.jpg,PAPER KITE
a15b472fd55b4c2f8dc775dd2d2605d4,train/ZEBRA LONG WING/a15b472fd55b4c2f8dc775dd2d2605d4.jpg,ZEBRA LONG WING
c2deb3386b0c4ce9bb90b9c65f65e6ae,train/TWO BARRED FLASHER/c2deb3386b0c4ce9bb90b9c65f65e6ae.jpg,TWO BARRED FLASHER
77719c68e8cf4e4a99f3bab1b125c4ed,train/CHECQUERED SKIPPER/77719c68e8cf4e4a99f3bab1b125c4ed.jpg,CHECQUERED SKIPPER
3de9644e8be44d3b83be4430428b26fa,train/HERCULES MOTH/3de9644e8be44d3b83be4430428b26fa.jpg,HERCULES MOTH
8ccec881282f4292b853431ee71e1b11,train/BROWN ARGUS/8ccec881282f4292b853431ee71e1b11.jpg,BROWN ARGUS
d1d10222cee74f5385d5bf1caf4cc810,train/MOURNING CLOAK/d1d10222cee74f5385d5bf1caf4cc810.jpg,MOURNING CLOAK
526cd3ab9b9f400da1cba500f884cdd8,train/ATALA/526cd3ab9b9f400da1cba500f884cdd8.jpg,ATALA
794b216b700f4c38848cb6f677294234,train/GOLD BANDED/794b216b700f4c38848cb6f677294234.jpg,GOLD BANDED
9e399dc8b0d6449bafd6188f6d3df976,train/BLUE SPOTTED CROW/9e399dc8b0d6449bafd6188f6d3df976.jpg,BLUE SPOTTED CROW
7f5528ddd55c4f669a07ff34d8cd8cd6,train/SCARCE SWALLOW/7f5528ddd55c4f669a07ff34d8cd8cd6.jpg,SCARCE SWALLOW
dbf79433ca154c28a722286c65875047,train/PAPER KITE/dbf79433ca154c28a722286c65875047.jpg,PAPER KITE
c1141fcb2d494c6da6bc43f05ab49eb5,train/PURPLE HAIRSTREAK/c1141fcb2d494c6da6bc43f05ab49eb5.jpg,PURPLE HAIRSTREAK
a8d73493a9a94efb9e0bc8a8a4a7c12c,train/WOOD SATYR/a8d73493a9a94efb9e0bc8a8a4a7c12c.jpg,WOOD SATYR
f1c644374c4a4964bcd6a830370620dd,train/CLOUDED SULPHUR/f1c644374c4a4964bcd6a830370620dd.jpg,CLOUDED SULPHUR
4cb1f365ed6b4f5182dfefc0cea29c89,train/PEACOCK/4cb1f365ed6b4f5182dfefc0cea29c89.jpg,PEACOCK
12463387195b4f4fa63012cda042a2cc,train/BANDED PEACOCK/12463387195b4f4fa63012cda042a2cc.jpg,BANDED PEACOCK
ac8cd7eb1993443d9388c6875cc0cbe1,train/CRECENT/ac8cd7eb1993443d9388c6875cc0cbe1.jpg,CRECENT
cfb12f1ed7a74af5b0d42b7ca63b961c,train/GREAT EGGFLY/cfb12f1ed7a74af5b0d42b7ca63b961c.jpg,GREAT EGGFLY
bd6ffc800317441ca3c5e96ceb4201b1,train/PURPLISH COPPER/bd6ffc800317441ca3c5e96ceb4201b1.jpg,PURPLISH COPPER
3641501f600d42bbb7dc66d4dca4880e,train/HERCULES MOTH/3641501f600d42bbb7dc66d4dca4880e.jpg,HERCULES MOTH
4c55c5c0684c4542aa18dd75b6745b5d,train/PURPLISH COPPER/4c55c5c0684c4542aa18dd75b6745b5d.jpg,PURPLISH COPPER
cc933610b0604f7ca75a87c07136fd43,train/MOURNING CLOAK/cc933610b0604f7ca75a87c07136fd43.jpg,MOURNING CLOAK
0e19abad1edf41f1a34164ec29c07530,train/MILBERTS TORTOISESHELL/0e19abad1edf41f1a34164ec29c07530.jpg,MILBERTS TORTOISESHELL
f8ccafb0b7b149f3874838fdfd67141b,train/STRAITED QUEEN/f8ccafb0b7b149f3874838fdfd67141b.jpg,STRAITED QUEEN
2143a0c30ccc48109d28e0572af3772e,train/COMET MOTH/2143a0c30ccc48109d28e0572af3772e.jpg,COMET MOTH
35294dc05d964518a9929bbada5b35e5,train/AFRICAN GIANT SWALLOWTAIL/35294dc05d964518a9929bbada5b35e5.jpg,AFRICAN GIANT SWALLOWTAIL
1f1c8024ac3842748cfb41d0d4ed05ba,train/CINNABAR MOTH/1f1c8024ac3842748cfb41d0d4ed05ba.jpg,CINNABAR MOTH
67caf815d38a4587bb1597150552254d,train/IO MOTH/67caf815d38a4587bb1597150552254d.jpg,IO MOTH
9ccc04e1ecfc461dab7743f89a497957,train/LUNA MOTH/9ccc04e1ecfc461dab7743f89a497957.jpg,LUNA MOTH
9aa6bcb1d1264e5489bd6a4018a04448,train/EASTERN PINE ELFIN/9aa6bcb1d1264e5489bd6a4018a04448.jpg,EASTERN PINE ELFIN
d4851ea372c14ec6ab048577cb5a320b,train/SILVER SPOT SKIPPER/d4851ea372c14ec6ab048577cb5a320b.jpg,SILVER SPOT SKIPPER
f853342e64b64841aee43b114c207af9,train/WHITE LINED SPHINX MOTH/f853342e64b64841aee43b114c207af9.jpg,WHITE LINED SPHINX MOTH
6fb2680600f648c49d0eba1364616d80,train/OLEANDER HAWK MOTH/6fb2680600f648c49d0eba1364616d80.jpg,OLEANDER HAWK MOTH
ece763f511134436b6b57b1c9c11a323,train/ORANGE TIP/ece763f511134436b6b57b1c9c11a323.jpg,ORANGE TIP
50f593772dae4f1fa1f5533353221e9c,train/GREAT EGGFLY/50f593772dae4f1fa1f5533353221e9c.jpg,GREAT EGGFLY
79ea30cc406a4213a0e8a380c8795529,train/CAIRNS BIRDWING/79ea30cc406a4213a0e8a380c8795529.jpg,CAIRNS BIRDWING
58f24fa3201b4552b66d264059079915,train/SOUTHERN DOGFACE/58f24fa3201b4552b66d264059079915.jpg,SOUTHERN DOGFACE
8375c96a89144571aca7f0089257b7de,train/WOOD SATYR/8375c96a89144571aca7f0089257b7de.jpg,WOOD SATYR
88120e27e00c487b81a739c1f99698cc,train/MOURNING CLOAK/88120e27e00c487b81a739c1f99698cc.jpg,MOURNING CLOAK
326009e929f640f49b0afb7a8c70449b,train/BLUE MORPHO/326009e929f640f49b0afb7a8c70449b.jpg,BLUE MORPHO
97eb4f97201e4d27ae8a756b77a1bb47,train/MALACHITE/97eb4f97201e4d27ae8a756b77a1bb47.jpg,MALACHITE
64dca1ae63604234a985271785a267af,train/BLUE SPOTTED CROW/64dca1ae63604234a985271785a267af.jpg,BLUE SPOTTED CROW
6d18324ceab44301a5e0e7a24b0fe7be,train/MONARCH/6d18324ceab44301a5e0e7a24b0fe7be.jpg,MONARCH
a596db9128eb4d19b9c146f91fcccd91,train/COMMON WOOD-NYMPH/a596db9128eb4d19b9c146f91fcccd91.jpg,COMMON WOOD-NYMPH
f511aab35dfa4485bee77bdbb1ee5678,train/ROSY MAPLE MOTH/f511aab35dfa4485bee77bdbb1ee5678.jpg,ROSY MAPLE MOTH
d6f952b032184221b254bfb563c75327,train/ORANGE TIP/d6f952b032184221b254bfb563c75327.jpg,ORANGE TIP
926acb2780634354b3b6cbcfc1159ca7,train/MANGROVE SKIPPER/926acb2780634354b3b6cbcfc1159ca7.jpg,MANGROVE SKIPPER
1ab9ae64368346118bedeb0048c26092,train/MESTRA/1ab9ae64368346118bedeb0048c26092.jpg,MESTRA
72c5b7668ac446a7b7f3744d98f0cd5b,train/CLODIUS PARNASSIAN/72c5b7668ac446a7b7f3744d98f0cd5b.jpg,CLODIUS PARNASSIAN
5143177699774c5e89ea482001966de7,train/EASTERN PINE ELFIN/5143177699774c5e89ea482001966de7.jpg,EASTERN PINE ELFIN
6b87717c0ac94dc5abd2ca05eac3f9a0,train/GREAT EGGFLY/6b87717c0ac94dc5abd2ca05eac3f9a0.jpg,GREAT EGGFLY
a1cc0614e36f4320ae4ebd8dfe5e1db4,train/COMET MOTH/a1cc0614e36f4320ae4ebd8dfe5e1db4.jpg,COMET MOTH
9dcc1c6d019a4b54856f50eef49a30bf,train/PINE WHITE/9dcc1c6d019a4b54856f50eef49a30bf.jpg,PINE WHITE
6d30b9b556d64cefb6b4f54906026d14,train/EASTERN PINE ELFIN/6d30b9b556d64cefb6b4f54906026d14.jpg,EASTERN PINE ELFIN
da156796548640fcbbd6465936248030,train/MADAGASCAN SUNSET MOTH/da156796548640fcbbd6465936248030.jpg,MADAGASCAN SUNSET MOTH
d60284ffff88458b8b0b246c4625c37a,train/BLUE SPOTTED CROW/d60284ffff88458b8b0b246c4625c37a.jpg,BLUE SPOTTED CROW
30f01e5b95434220a7e253245eca4fbf,train/GIANT LEOPARD MOTH/30f01e5b95434220a7e253245eca4fbf.jpg,GIANT LEOPARD MOTH
5df614837b324953aedc637793b0aead,train/GREAT JAY/5df614837b324953aedc637793b0aead.jpg,GREAT JAY
3faef602a1d44cec8ff7baf991ba9fbb,train/BLUE SPOTTED CROW/3faef602a1d44cec8ff7baf991ba9fbb.jpg,BLUE SPOTTED CROW
521d1ec780074d1584e551f905fde10f,train/DANAID EGGFLY/521d1ec780074d1584e551f905fde10f.jpg,DANAID EGGFLY
f2f49384ba084afda90dfdd6d9e349dd,train/WOOD SATYR/f2f49384ba084afda90dfdd6d9e349dd.jpg,WOOD SATYR
3f6b4294e70644c9ac72c15904167d1e,train/BROWN SIPROETA/3f6b4294e70644c9ac72c15904167d1e.jpg,BROWN SIPROETA
85d192eaf26448a28472484f4b4aab22,train/BROOKES BIRDWING/85d192eaf26448a28472484f4b4aab22.jpg,BROOKES BIRDWING
7563fcec324942d8bbdc773ebf1a5918,train/MOURNING CLOAK/7563fcec324942d8bbdc773ebf1a5918.jpg,MOURNING CLOAK
3d7ba6221edf459f9c96041245e42dad,train/HERCULES MOTH/3d7ba6221edf459f9c96041245e42dad.jpg,HERCULES MOTH
8d393fb87ab542a499fb079144b399d7,train/GREY HAIRSTREAK/8d393fb87ab542a499fb079144b399d7.jpg,GREY HAIRSTREAK
f58551f414834dc08cfa515498f4fe41,train/GARDEN TIGER MOTH/f58551f414834dc08cfa515498f4fe41.jpg,GARDEN TIGER MOTH
2d2feca2cba84db18b49a35bde8f09ef,train/ARCIGERA FLOWER MOTH/2d2feca2cba84db18b49a35bde8f09ef.jpg,ARCIGERA FLOWER MOTH
6ac45fed618a468c81ac7011c28b4419,train/PAINTED LADY/6ac45fed618a468c81ac7011c28b4419.jpg,PAINTED LADY
bbd97e14aed44db9a89527afe51ad766,train/STRAITED QUEEN/bbd97e14aed44db9a89527afe51ad766.jpg,STRAITED QUEEN
4a0d1f202d16493690c6fc9afe594def,train/POPINJAY/4a0d1f202d16493690c6fc9afe594def.jpg,POPINJAY
c312e9341ece4d2f8c87b6939b0e1ba7,train/BLACK HAIRSTREAK/c312e9341ece4d2f8c87b6939b0e1ba7.jpg,BLACK HAIRSTREAK
89f888bb109b483ab9bac2caa06c41f9,train/JULIA/89f888bb109b483ab9bac2caa06c41f9.jpg,JULIA
6e3a44e243944a37a7025fdee343ccad,train/CLOUDED SULPHUR/6e3a44e243944a37a7025fdee343ccad.jpg,CLOUDED SULPHUR
bf91b8426b644a288646f5adc44ef774,train/SILVER SPOT SKIPPER/bf91b8426b644a288646f5adc44ef774.jpg,SILVER SPOT SKIPPER
b69a91693f064ef8a4ae1e15deca4131,train/VICEROY/b69a91693f064ef8a4ae1e15deca4131.jpg,VICEROY
b0fd4d9947c04aefa64533d51352f46d,train/GREEN CELLED CATTLEHEART/b0fd4d9947c04aefa64533d51352f46d.jpg,GREEN CELLED CATTLEHEART
6343cb353d624b288650911785c5db32,train/EMPEROR GUM MOTH/6343cb353d624b288650911785c5db32.jpg,EMPEROR GUM MOTH
6ac9d04f1cba4ca38a20eae01aa73a90,train/ELBOWED PIERROT/6ac9d04f1cba4ca38a20eae01aa73a90.jpg,ELBOWED PIERROT
521634bac7a144d890cbe93b0324f827,train/RED CRACKER/521634bac7a144d890cbe93b0324f827.jpg,RED CRACKER
29593b7025024961b6f39dbdade4b4b8,train/RED POSTMAN/29593b7025024961b6f39dbdade4b4b8.jpg,RED POSTMAN
73cc867cf5f5428d968e0434a1684527,train/SIXSPOT BURNET MOTH/73cc867cf5f5428d968e0434a1684527.jpg,SIXSPOT BURNET MOTH
1d735019922e4165b420eaff1b87b3a9,train/Iphiclus sister/1d735019922e4165b420eaff1b87b3a9.jpg,IPHICLUS SISTER
6c2e0328a9ad4f72b761ed1da45dd215,train/PURPLE HAIRSTREAK/6c2e0328a9ad4f72b761ed1da45dd215.jpg,PURPLE HAIRSTREAK
b0193fe74b1c4f959f6aea8761b89c0e,train/MANGROVE SKIPPER/b0193fe74b1c4f959f6aea8761b89c0e.jpg,MANGROVE SKIPPER
049804c008b545b0a991114ac2f1eb8c,train/BROOKES BIRDWING/049804c008b545b0a991114ac2f1eb8c.jpg,BROOKES BIRDWING
9d4063cf83d54daaaee987c1158e40d0,train/BANDED ORANGE HELICONIAN/9d4063cf83d54daaaee987c1158e40d0.jpg,BANDED ORANGE HELICONIAN
f1746e307bd74706956d67c9cce5de81,train/COPPER TAIL/f1746e307bd74706956d67c9cce5de81.jpg,COPPER TAIL
5543811ce7cf4f2598db6b5b4cb6285b,train/EASTERN DAPPLE WHITE/5543811ce7cf4f2598db6b5b4cb6285b.jpg,EASTERN DAPPLE WHITE
2ec243f89cab46c39be3d8622309458c,train/SLEEPY ORANGE/2ec243f89cab46c39be3d8622309458c.jpg,SLEEPY ORANGE
c34c59ed8cfc4fb7be407a4ff69b8cda,train/CHESTNUT/c34c59ed8cfc4fb7be407a4ff69b8cda.jpg,CHESTNUT
7dbe63a192e04e7c8f08d4a91c43736b,train/BLACK HAIRSTREAK/7dbe63a192e04e7c8f08d4a91c43736b.jpg,BLACK HAIRSTREAK
8fcd9a1be50c4b69a6f3c0a5de6605f8,train/CHALK HILL BLUE/8fcd9a1be50c4b69a6f3c0a5de6605f8.jpg,CHALK HILL BLUE
abc414cc1ecc4ef580b7cb1e97c3079b,train/BIRD CHERRY ERMINE MOTH/abc414cc1ecc4ef580b7cb1e97c3079b.jpg,BIRD CHERRY ERMINE MOTH
3bc4f35dfe9f43de952f9fb450623d68,train/RED ADMIRAL/3bc4f35dfe9f43de952f9fb450623d68.jpg,RED ADMIRAL
e8389cc2610443cd9f54fdecfd9705b4,train/AMERICAN SNOOT/e8389cc2610443cd9f54fdecfd9705b4.jpg,AMERICAN SNOOT
e5069529d27c4e298e298f643fc0f63d,train/CLEOPATRA/e5069529d27c4e298e298f643fc0f63d.jpg,CLEOPATRA
f82b58a0aa5248edb310b56df3104e89,train/BANDED TIGER MOTH/f82b58a0aa5248edb310b56df3104e89.jpg,BANDED TIGER MOTH
1744edd402744e24938cb051a1c249cf,train/BANDED PEACOCK/1744edd402744e24938cb051a1c249cf.jpg,BANDED PEACOCK
c171ac238cb34f9caeb1ff0843b7c6e1,train/CLEOPATRA/c171ac238cb34f9caeb1ff0843b7c6e1.jpg,CLEOPATRA
16ed0e16191f438eab365c4bc3e9a394,train/WOOD SATYR/16ed0e16191f438eab365c4bc3e9a394.jpg,WOOD SATYR
b8192f5dd5d748638fadf7a5fb47bff7,train/CLEOPATRA/b8192f5dd5d748638fadf7a5fb47bff7.jpg,CLEOPATRA
6a81f33d4b1444b6a0667626c2fa6990,train/METALMARK/6a81f33d4b1444b6a0667626c2fa6990.jpg,METALMARK
7407b517829f458c9a0029b908c2768d,train/SOUTHERN DOGFACE/7407b517829f458c9a0029b908c2768d.jpg,SOUTHERN DOGFACE
a717cbbd7dd846ceb539663f28793737,train/GLITTERING SAPPHIRE/a717cbbd7dd846ceb539663f28793737.jpg,GLITTERING SAPPHIRE
bce0bdc9ff194d2eaf13b445802d6f33,train/BLUE MORPHO/bce0bdc9ff194d2eaf13b445802d6f33.jpg,BLUE MORPHO
19368f9878f5401683e972f28ad96921,train/BIRD CHERRY ERMINE MOTH/19368f9878f5401683e972f28ad96921.jpg,BIRD CHERRY ERMINE MOTH
a04657fce30b434daac403fdf41a4d61,train/SILVER SPOT SKIPPER/a04657fce30b434daac403fdf41a4d61.jpg,SILVER SPOT SKIPPER
4c47b31d696c44ef92fde12b22f9305a,train/BLUE SPOTTED CROW/4c47b31d696c44ef92fde12b22f9305a.jpg,BLUE SPOTTED CROW
c0abde04777d4525a17e6af7201fd972,train/PAINTED LADY/c0abde04777d4525a17e6af7201fd972.jpg,PAINTED LADY
9cee90027deb41939699d05d1a80dcce,train/ARCIGERA FLOWER MOTH/9cee90027deb41939699d05d1a80dcce.jpg,ARCIGERA FLOWER MOTH
6d08f93c02714a8e8babcb615ea3e9f6,train/BROWN ARGUS/6d08f93c02714a8e8babcb615ea3e9f6.jpg,BROWN ARGUS
236aff9ddf59454d98f6f01b56f5d546,train/MANGROVE SKIPPER/236aff9ddf59454d98f6f01b56f5d546.jpg,MANGROVE SKIPPER
e29cf26b0959415fa6555487e83e3a45,train/BLUE SPOTTED CROW/e29cf26b0959415fa6555487e83e3a45.jpg,BLUE SPOTTED CROW
a33a85802344440aa5d942375efc5dd8,train/ELBOWED PIERROT/a33a85802344440aa5d942375efc5dd8.jpg,ELBOWED PIERROT
79836ba520ac4052bf2e574d69369c73,train/SOUTHERN DOGFACE/79836ba520ac4052bf2e574d69369c73.jpg,SOUTHERN DOGFACE
53edc9a565c44d41910a499a336456fe,train/GIANT LEOPARD MOTH/53edc9a565c44d41910a499a336456fe.jpg,GIANT LEOPARD MOTH
b7fb94ded23740c0bfe595ead1796b09,train/BANDED PEACOCK/b7fb94ded23740c0bfe595ead1796b09.jpg,BANDED PEACOCK
584fea29264544529e55aa7e66187cf7,train/GREEN HAIRSTREAK/584fea29264544529e55aa7e66187cf7.jpg,GREEN HAIRSTREAK
0a21c4264f6d41d687c723776facfbe6,train/MILBERTS TORTOISESHELL/0a21c4264f6d41d687c723776facfbe6.jpg,MILBERTS TORTOISESHELL
447300fd158040f2b74777df52e95afd,train/CHALK HILL BLUE/447300fd158040f2b74777df52e95afd.jpg,CHALK HILL BLUE
f3ffc61db1964860bb6d8ff7ca79bc27,train/AMERICAN SNOOT/f3ffc61db1964860bb6d8ff7ca79bc27.jpg,AMERICAN SNOOT
b2e61b1b56c24af3a56f3d352e26f8e7,train/ROSY MAPLE MOTH/b2e61b1b56c24af3a56f3d352e26f8e7.jpg,ROSY MAPLE MOTH
dbad549e237547669fa3a4c3484436ca,train/COMET MOTH/dbad549e237547669fa3a4c3484436ca.jpg,COMET MOTH
1377cbb6509d44f283cff374e03ab84e,train/METALMARK/1377cbb6509d44f283cff374e03ab84e.jpg,METALMARK
198848a7bbf14b13be7f179c812bb51e,train/PAPER KITE/198848a7bbf14b13be7f179c812bb51e.jpg,PAPER KITE
55569a9f834442b1bb0ba4315dc28a21,train/ZEBRA LONG WING/55569a9f834442b1bb0ba4315dc28a21.jpg,ZEBRA LONG WING
3f0cfe9f64da41eea8f5570556938fd8,train/CLEARWING MOTH/3f0cfe9f64da41eea8f5570556938fd8.jpg,CLEARWING MOTH
a3557f3497be4d1395e27039093b7784,train/PURPLE HAIRSTREAK/a3557f3497be4d1395e27039093b7784.jpg,PURPLE HAIRSTREAK
088d299770214ad28e9f7af09f1264a2,train/GLITTERING SAPPHIRE/088d299770214ad28e9f7af09f1264a2.jpg,GLITTERING SAPPHIRE
864c39c0667b45e0bab35e1d8a003b80,train/GIANT LEOPARD MOTH/864c39c0667b45e0bab35e1d8a003b80.jpg,GIANT LEOPARD MOTH
8918af12989c48c59559f4ab93e2ef1b,train/CHECQUERED SKIPPER/8918af12989c48c59559f4ab93e2ef1b.jpg,CHECQUERED SKIPPER
330d16e503fe42c58baead6d2c1b7b65,train/COPPER TAIL/330d16e503fe42c58baead6d2c1b7b65.jpg,COPPER TAIL
cfce341aad024153a520b46efad39779,train/GREAT EGGFLY/cfce341aad024153a520b46efad39779.jpg,GREAT EGGFLY
ab6c6e2b67c344a29562fe34502d943a,train/TROPICAL LEAFWING/ab6c6e2b67c344a29562fe34502d943a.jpg,TROPICAL LEAFWING
ceb502264ad544daafe3828fa6f38a5c,train/COPPER TAIL/ceb502264ad544daafe3828fa6f38a5c.jpg,COPPER TAIL
e7382b6f04eb4e6fa0f2f607f1450290,train/EASTERN DAPPLE WHITE/e7382b6f04eb4e6fa0f2f607f1450290.jpg,EASTERN DAPPLE WHITE
2c028c2617294548b5fb1ad9810ff593,train/IO MOTH/2c028c2617294548b5fb1ad9810ff593.jpg,IO MOTH
bf5ffe9994124266b1bfba1faa6475e9,train/BECKERS WHITE/bf5ffe9994124266b1bfba1faa6475e9.jpg,BECKERS WHITE
2cdb9bcec8c442c5a5c6822093e11de0,train/CABBAGE WHITE/2cdb9bcec8c442c5a5c6822093e11de0.jpg,CABBAGE WHITE
e96e4f4deffd4900bad38b61dee634ad,train/YELLOW SWALLOW TAIL/e96e4f4deffd4900bad38b61dee634ad.jpg,YELLOW SWALLOW TAIL
eeb8d39f777644a2aade36f6c3ae7c40,train/LUNA MOTH/eeb8d39f777644a2aade36f6c3ae7c40.jpg,LUNA MOTH
97bcd8d93ab5483e8a675e85657f61ef,train/BANDED PEACOCK/97bcd8d93ab5483e8a675e85657f61ef.jpg,BANDED PEACOCK
765205aba7984b509cdca009f2b11a75,train/RED SPOTTED PURPLE/765205aba7984b509cdca009f2b11a75.jpg,RED SPOTTED PURPLE
d1ed4a7d1f254d5bac38b377d3572cb5,train/GREEN HAIRSTREAK/d1ed4a7d1f254d5bac38b377d3572cb5.jpg,GREEN HAIRSTREAK
0353ab770c474386a8c02c79f6c55a0a,train/ZEBRA LONG WING/0353ab770c474386a8c02c79f6c55a0a.jpg,ZEBRA LONG WING
cdafe11378644ce3a7b87c47f6b11cd8,train/CRECENT/cdafe11378644ce3a7b87c47f6b11cd8.jpg,CRECENT
33efac165abd4d69a2b51a757fae9b7f,train/VICEROY/33efac165abd4d69a2b51a757fae9b7f.jpg,VICEROY
67b5d4b411ed4c0b8a59c1d956b7c33e,train/HUMMING BIRD HAWK MOTH/67b5d4b411ed4c0b8a59c1d956b7c33e.jpg,HUMMING BIRD HAWK MOTH
3bedd6dd039b44cdadfefcea9b311435,train/DANAID EGGFLY/3bedd6dd039b44cdadfefcea9b311435.jpg,DANAID EGGFLY
ca72c214e24645c68baf83a182944739,train/AN 88/ca72c214e24645c68baf83a182944739.jpg,AN 88
ebcae1f4ae3541749bc436db72fe1c1c,train/CLOUDED SULPHUR/ebcae1f4ae3541749bc436db72fe1c1c.jpg,CLOUDED SULPHUR
fb2a17cd3d0547aaaf14b5bf9313a888,train/COMMON WOOD-NYMPH/fb2a17cd3d0547aaaf14b5bf9313a888.jpg,COMMON WOOD-NYMPH
8447abff341a468a908ea434ca94ec36,train/BLUE MORPHO/8447abff341a468a908ea434ca94ec36.jpg,BLUE MORPHO
ad860ed82e1a4bec9b87fe034e6513f0,train/ULYSES/ad860ed82e1a4bec9b87fe034e6513f0.jpg,ULYSES
81dc9aabbd0c4533be1f240eb9e1d330,train/ORCHARD SWALLOW/81dc9aabbd0c4533be1f240eb9e1d330.jpg,ORCHARD SWALLOW
2873be2ecc53459391f1ca543954038f,train/ATLAS MOTH/2873be2ecc53459391f1ca543954038f.jpg,ATLAS MOTH
3d22c26a22074189aede0b6c8700b0f7,train/ARCIGERA FLOWER MOTH/3d22c26a22074189aede0b6c8700b0f7.jpg,ARCIGERA FLOWER MOTH
02df1863a4da43bf9e0d0e1d24baad0a,train/CLODIUS PARNASSIAN/02df1863a4da43bf9e0d0e1d24baad0a.jpg,CLODIUS PARNASSIAN
1632c1bee4bf415db5f906e0079f0213,train/BLUE SPOTTED CROW/1632c1bee4bf415db5f906e0079f0213.jpg,BLUE SPOTTED CROW
